-0.00002,0.00000,-0.00079
0.10477,0.00335,0.00598
0.22951,0.01487,0.02597
0.35103,0.03686,0.05524
0.46764,0.07016,0.09332
0.57985,0.11370,0.13929
0.68551,0.16769,0.19148
0.78460,0.23018,0.24764
0.87657,0.30064,0.30762
0.96299,0.37728,0.36910
1.04442,0.45978,0.43392
1.11931,0.54767,0.49935
1.18918,0.64039,0.56463
1.25464,0.73653,0.62612
1.31832,0.83578,0.68381
